rank,genre,title,writer,company,date,price,star_content,star_edit
35,인문, eBook    사랑 수업   어떻게 사랑하고 사랑받을 것인가 EPUB                              , 윤홍균 저                                                            , 심플라이프                                        , 2020년 12월                                 ,"11,500원",5,5
36,인문, eBook    아비투스   인간의 품격을 결정하는 7가지 자본 EPUB                              , 도리스 메르틴 저 배명자 역                                                            , 다산초당                                        , 2020년 08월                                 ,"12,600원",3,4
37,인문, eBook    빅터 프랭클의 죽음의 수용소에서   죽음조차 희망으로 승화시킨 인간 존엄성의 승리 EPUB                              , 빅터 프랭클 저 이시형 역                                                            , 청아출판사                                        , 2020년 07월                                 ,"7,800원",5,5
38,인문, eBook    니체의 삶   역사상 가장 위대한 철학자 니체의 진정한 삶 EPUB                              , 수 프리도 저 박선영 역                                                            , 비잉                                        , 2020년 07월                                 ,"16,200원",5,5
39,인문, eBook    라사리요 데 토르메스의 삶  그의 행운과 불운 PDF                              , 최낙원 역                                                            , 달섬                                        , 2019년 07월                                 ,"5,600원",0,0
40,인문, eBook    군주론 EPUB  tvN 요즘책방 소개도서 3                             , 니콜로 마키아벨리 저 이시연 역                                                            , 더클래식                                        , 2018년 11월                                 ,"2,200원",4,4
41,인문, eBook    논어 EPUB                              , 공자 저 소준섭 역                                                            , 현대지성                                        , 2018년 10월                                 ,"7,700원",4,3
42,인문, eBook    명상록   철학자 황제가 전쟁터에서 자신에게 쓴 일기 EPUB                              , 마르쿠스 아우렐리우스 저 박문재 역                                                            , 현대지성                                        , 2018년 04월                                 ,"5,500원",4,4
43,인문, eBook    청춘의 독서   세상을 바꾼 위험하고 위대한 생각들 EPUB                              , 유시민 저                                                            , 웅진지식하우스                                        , 2017년 07월                                 ,"9,660원",4,4
44,인문, eBook    거의 모든 세상의 법칙 02   Society Laws II PDF                              , 이영직 저                                                            , 스마트비즈니스                                        , 2016년 10월                                 ,"1,000원",4,4
45,인문, eBook     단독  사랑이 묻고 인문학이 답하다   우리가 사랑이라 말하는 모든 것들 단독 선출간  EPUB                              , 정지우 저                                                            , 포르체                                        , 2023년 02월                                 ,"10,710원",0,0
